,id,building_id,last_updated,first_updated,device,network_device,objectId,name,description,units,tagged_units,raw_unit_id,value,type,point_type_id,measurement_id,datasource_hash,topic,state_text,equip_id
330,308599,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-005.BM-011,,kWh,kwh,16,560.0,Electric Consumption,178,14,bde0d61101d0e6ca0f9e6b6030e8e8f6,nyserda+0000116350+elecMeterLoad-005_BM-011+AOLTW.FPMETER-005.BM-011,,28667
331,308600,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-005.BM-012,,kWh,kwh,16,0.0,Electric Consumption,178,14,94a59e236c58483808c7f2e6d2c09fdd,nyserda+0000116350+elecMeterLoad-005_BM-012+AOLTW.FPMETER-005.BM-012,,28668
332,308601,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-005.SM-05C,,kWh,kwh,16,0.0,Electric Consumption,178,14,2478c7e5487a0fe7918eddb6196bba85,nyserda+0000116350+elecMeterLoad-005_SM-05C+AOLTW.FPMETER-005.SM-05C,,28669
333,308602,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-006.WM-003,,kWh,kwh,16,194000.0,Electric Consumption,178,14,03a033a43816504520c88d25b398a382,nyserda+0000116350+elecMeterLoad-006_WM-003+AOLTW.FPMETER-006.WM-003,,28670
334,308603,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-006.WM-004,,kWh,kwh,16,72680.0,Electric Consumption,178,14,49378528db80428c16045248c2afb451,nyserda+0000116350+elecMeterLoad-006_WM-004+AOLTW.FPMETER-006.WM-004,,28671
335,308604,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-007.SM-002,,kWh,kwh,16,19400.0,Electric Consumption,178,14,1533469d9a2aa29ebc0e39b8c132ef48,nyserda+0000116350+elecMeterLoad-007_SM-002+AOLTW.FPMETER-007.SM-002,,28672
336,308605,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-007.SM-003,,kWh,kwh,16,60800.0,Electric Consumption,178,14,81388adc2591a8691b84dda64191d6ba,nyserda+0000116350+elecMeterLoad-007_SM-003+AOLTW.FPMETER-007.SM-003,,28673
337,308606,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-007.SM-024,,kWh,kwh,16,2300.0,Electric Consumption,178,14,f0265cfddd9b21ef8aed388e2e64436b,nyserda+0000116350+elecMeterLoad-007_SM-024+AOLTW.FPMETER-007.SM-024,,28674
338,308607,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-007.SM-025,,kWh,kwh,16,1300.0,Electric Consumption,178,14,868363619c782e4946e45acdca499871,nyserda+0000116350+elecMeterLoad-007_SM-025+AOLTW.FPMETER-007.SM-025,,28675
339,308608,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-007.WM-009,,kWh,kwh,16,5700.0,Electric Consumption,178,14,566a91ea6d0adf2a997dc1286718b281,nyserda+0000116350+elecMeterLoad-007_WM-009+AOLTW.FPMETER-007.WM-009,,28676
340,308609,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-007.WM-010,,kWh,kwh,16,0.0,Electric Consumption,178,14,232f5fa630ec2a03c81e871444a0d8eb,nyserda+0000116350+elecMeterLoad-007_WM-010+AOLTW.FPMETER-007.WM-010,,28677
341,308610,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-007.WM-028,,kWh,kwh,16,8740.0,Electric Consumption,178,14,7a4d71bcb6023c244b7065469af412c2,nyserda+0000116350+elecMeterLoad-007_WM-028+AOLTW.FPMETER-007.WM-028,,28678
342,308611,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-007.WM-029,,kWh,kwh,16,0.0,Electric Consumption,178,14,ae3040c27c1057c563e1a4820bf9b612,nyserda+0000116350+elecMeterLoad-007_WM-029+AOLTW.FPMETER-007.WM-029,,28679
343,308612,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-010.BM-009,,kWh,kwh,16,0.0,Electric Consumption,178,14,02d94529e64009dfb9b11e389214292f,nyserda+0000116350+elecMeterLoad-010_BM-009+AOLTW.FPMETER-010.BM-009,,28680
344,308613,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-010.BM-013,,kWh,kwh,16,26880.0,Electric Consumption,178,14,fcf5a2f5e11c1ede720469727991af81,nyserda+0000116350+elecMeterLoad-010_BM-013+AOLTW.FPMETER-010.BM-013,,28681
345,308614,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-010.BM-C1S,,kWh,kwh,16,1610.0,Electric Consumption,178,14,669d56b4714404a87b6c0f5ad1d54e07,nyserda+0000116350+elecMeterLoad-010_BM-C1S+AOLTW.FPMETER-010.BM-C1S,,28682
346,308615,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-010.SM-04A,,kWh,kwh,16,3200.0,Electric Consumption,178,14,4e7e805caef0aea2d79d9b128f8a1a27,nyserda+0000116350+elecMeterLoad-010_SM-04A+AOLTW.FPMETER-010.SM-04A,,28683
347,308616,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-010.SM-04B,,kWh,kwh,16,6300.0,Electric Consumption,178,14,b729f5644499cf15c4c602fd3409b5cd,nyserda+0000116350+elecMeterLoad-010_SM-04B+AOLTW.FPMETER-010.SM-04B,,28684
348,308617,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-010.SM-04C,,kWh,kwh,16,0.0,Electric Consumption,178,14,12a629417ca722bc9a035d0042a6e312,nyserda+0000116350+elecMeterLoad-010_SM-04C+AOLTW.FPMETER-010.SM-04C,,28685
349,308618,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-010.SM-04D,,kWh,kwh,16,14600.0,Electric Consumption,178,14,d55f11c03c51f9ee2d13e6c810113028,nyserda+0000116350+elecMeterLoad-010_SM-04D+AOLTW.FPMETER-010.SM-04D,,28686
350,308619,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-010.SM-04E,,kWh,kwh,16,0.0,Electric Consumption,178,14,1c5bbca44444650eb07c7ee61a6ca38f,nyserda+0000116350+elecMeterLoad-010_SM-04E+AOLTW.FPMETER-010.SM-04E,,28687
351,308620,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-010.WM-001,,kWh,kwh,16,0.0,Electric Consumption,178,14,bb91368ad513113b431f66a936849cc9,nyserda+0000116350+elecMeterLoad-010_WM-001+AOLTW.FPMETER-010.WM-001,,28688
352,308621,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-010.WM-006,,kWh,kwh,16,370.0,Electric Consumption,178,14,edc72fa6f52dcb19ebb964f445d7a46d,nyserda+0000116350+elecMeterLoad-010_WM-006+AOLTW.FPMETER-010.WM-006,,28689
353,308622,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-011.SM-MS1,,kWh,kwh,16,254000.0,Electric Consumption,178,14,6e494ef648c795eab03b75fbb61a1777,nyserda+0000116350+elecMeterLoad-011_SM-MS1+AOLTW.FPMETER-011.SM-MS1,,28690
354,308623,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-011.SM-MS2,,kWh,kwh,16,0.0,Electric Consumption,178,14,877e620265979a2215f5b95bdef0ff78,nyserda+0000116350+elecMeterLoad-011_SM-MS2+AOLTW.FPMETER-011.SM-MS2,,28691
355,308624,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-011.SM-MS3,,kWh,kwh,16,0.0,Electric Consumption,178,14,8e41965aa7aae25c25e8b268877ef662,nyserda+0000116350+elecMeterLoad-011_SM-MS3+AOLTW.FPMETER-011.SM-MS3,,28692
356,308625,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-014.BM-03S,,kWh,kwh,16,0.0,Electric Consumption,178,14,15431db1388301cb234f5fb319dcd03e,nyserda+0000116350+elecMeterLoad-014_BM-03S+AOLTW.FPMETER-014.BM-03S,,28693
357,308626,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-014.BM-4-1.CHW,,kWh,kwh,16,0.0,Electric Consumption,178,14,c1cd94d1f942ea79bf0fc631f03e3cd4,nyserda+0000116350+elecMeterLoad-014_BM-4-1+AOLTW.FPMETER-014.BM-4-1.CHW,,28694
358,308627,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-014.BM-4-1.HW,,kWh,kwh,16,0.0,Electric Consumption,178,14,225a4e75dd0a1c3be65e6e019eef5a19,nyserda+0000116350+elecMeterLoad-014_BM-4-1+AOLTW.FPMETER-014.BM-4-1.HW,,28694
359,308628,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-014.BM-4-2.CHW,,kWh,kwh,16,0.0,Electric Consumption,178,14,4614656cad8d4c8373183b22d10dafa2,nyserda+0000116350+elecMeterLoad-014_BM-4-2+AOLTW.FPMETER-014.BM-4-2.CHW,,28695
360,308629,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-014.BM-4-2.HW,,kWh,kwh,16,142.0,Electric Consumption,178,14,cbb992e905a261de37acd6580a2ff9af,nyserda+0000116350+elecMeterLoad-014_BM-4-2+AOLTW.FPMETER-014.BM-4-2.HW,,28695
361,308630,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-014.SM-006,,kWh,kwh,16,6500.0,Electric Consumption,178,14,64f40f85bcda10a8a7997a8f91a56758,nyserda+0000116350+elecMeterLoad-014_SM-006+AOLTW.FPMETER-014.SM-006,,28696
362,308631,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-014.SM-023,,kWh,kwh,16,0.0,Electric Consumption,178,14,11f74879c2fb1b2afcb8c106649e3190,nyserda+0000116350+elecMeterLoad-014_SM-023+AOLTW.FPMETER-014.SM-023,,28697
363,308632,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-014.SM-026,,kWh,kwh,16,0.0,Electric Consumption,178,14,abd8be0a225670fb5d082efc72b91b20,nyserda+0000116350+elecMeterLoad-014_SM-026+AOLTW.FPMETER-014.SM-026,,28698
364,308633,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-014.SM-028,,kWh,kwh,16,0.0,Electric Consumption,178,14,e0baafca0d9bd83bc3b29e4d4082d0d4,nyserda+0000116350+elecMeterLoad-014_SM-028+AOLTW.FPMETER-014.SM-028,,28699
365,308634,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-014.SM-031,,kWh,kwh,16,0.0,Electric Consumption,178,14,0bf111ec458aabdbbd034d7ea5a3a4e9,nyserda+0000116350+elecMeterLoad-014_SM-031+AOLTW.FPMETER-014.SM-031,,28700
366,308635,438,1604116800000.0,1588388400000.0,,,,Z_AOLTW.FPMETER-014.SM-032,,kWh,kwh,16,2760.0,Electric Consumption,178,14,d7a51e5f214285262ee6602aef45b41e,nyserda+0000116350+elecMeterLoad-014_SM-032+Z_AOLTW.FPMETER-014.SM-032,,28701
367,308636,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-014.WM-005,,kWh,kwh,16,1260.0,Electric Consumption,178,14,30776dba20f2a816557197655b21ba59,nyserda+0000116350+elecMeterLoad-014_WM-005+AOLTW.FPMETER-014.WM-005,,28702
368,308637,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-017.BM-4-3.CHW,,kWh,kwh,16,1146.0,Electric Consumption,178,14,0605b3618dd71fdc4eeee1a4d56a8460,nyserda+0000116350+elecMeterLoad-017_BM-4-3+AOLTW.FPMETER-017.BM-4-3.CHW,,28703
369,308638,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-017.BM-4-3.HW,,kWh,kwh,16,0.0,Electric Consumption,178,14,5312af8423f1220f712ce014ce83738c,nyserda+0000116350+elecMeterLoad-017_BM-4-3+AOLTW.FPMETER-017.BM-4-3.HW,,28703
370,308639,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-017.BM-4-4.CHW,,kWh,kwh,16,0.0,Electric Consumption,178,14,504e8cdf86473ca7f51aa9028fee4ea3,nyserda+0000116350+elecMeterLoad-017_BM-4-4+AOLTW.FPMETER-017.BM-4-4.CHW,,28704
371,308640,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-017.BM-4-4.HW,,kWh,kwh,16,0.0,Electric Consumption,178,14,be67d4b31650294a953c91ebb398f74b,nyserda+0000116350+elecMeterLoad-017_BM-4-4+AOLTW.FPMETER-017.BM-4-4.HW,,28704
372,308641,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-017.BM-4-5.CHW,,kWh,kwh,16,0.0,Electric Consumption,178,14,3755f988514774ca943c1a6945b1f9de,nyserda+0000116350+elecMeterLoad-017_BM-4-5+AOLTW.FPMETER-017.BM-4-5.CHW,,28705
373,308642,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-017.BM-4-5.HW,,kWh,kwh,16,266.0,Electric Consumption,178,14,2bfe5b1899009e36f863d36b52d796f6,nyserda+0000116350+elecMeterLoad-017_BM-4-5+AOLTW.FPMETER-017.BM-4-5.HW,,28705
374,308643,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-017.BM-4-6.CHW,,kWh,kwh,16,0.0,Electric Consumption,178,14,a8aaa818b2101b38877b81e7f5e92acc,nyserda+0000116350+elecMeterLoad-017_BM-4-6+AOLTW.FPMETER-017.BM-4-6.CHW,,28706
375,308644,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-017.BM-4-6.HW,,kWh,kwh,16,0.0,Electric Consumption,178,14,f02adc5e443bff86dcf4bbb19555d228,nyserda+0000116350+elecMeterLoad-017_BM-4-6+AOLTW.FPMETER-017.BM-4-6.HW,,28706
376,308645,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-017.BM-4NH,,kWh,kwh,16,330.0,Electric Consumption,178,14,95209813fe3b4fcc15e3342674102fca,nyserda+0000116350+elecMeterLoad-017_BM-4NH+AOLTW.FPMETER-017.BM-4NH,,28707
377,308646,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-017.BM-4NO,,kWh,kwh,16,160.0,Electric Consumption,178,14,730f7e700a43967799137b527410cb9d,nyserda+0000116350+elecMeterLoad-017_BM-4NO+AOLTW.FPMETER-017.BM-4NO,,28708
378,308647,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-017.BM-4NR,,kWh,kwh,16,240.0,Electric Consumption,178,14,bcac13b2ba5518327fa1bdb566569549,nyserda+0000116350+elecMeterLoad-017_BM-4NR+AOLTW.FPMETER-017.BM-4NR,,28709
379,308648,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-017.SM-027,,kWh,kwh,16,2600.0,Electric Consumption,178,14,b39e8a37f0a65eba193b8e30dc7644a1,nyserda+0000116350+elecMeterLoad-017_SM-027+AOLTW.FPMETER-017.SM-027,,28710
380,308649,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-017.SM-029,,kWh,kwh,16,0.0,Electric Consumption,178,14,83b97bab8bc35753edab70900a3de498,nyserda+0000116350+elecMeterLoad-017_SM-029+AOLTW.FPMETER-017.SM-029,,28711
381,308650,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-017.SM-030,,kWh,kwh,16,0.0,Electric Consumption,178,14,7731e30a919d2dae68e07acc5d4a6767,nyserda+0000116350+elecMeterLoad-017_SM-030+AOLTW.FPMETER-017.SM-030,,28712
382,308651,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-017.WM-019,,kWh,kwh,16,0.0,Electric Consumption,178,14,cb5564b55d295da9b2efb7363e13b63f,nyserda+0000116350+elecMeterLoad-017_WM-019+AOLTW.FPMETER-017.WM-019,,28713
383,308652,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-017.WM-020,,kWh,kwh,16,0.0,Electric Consumption,178,14,d7a8dfdb8366f481ba14a68dc65a9ea7,nyserda+0000116350+elecMeterLoad-017_WM-020+AOLTW.FPMETER-017.WM-020,,28714
384,308653,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-017.WM-021,,kWh,kwh,16,1100.0,Electric Consumption,178,14,7e6d15d6ba147ddad7252e4e59bbb522,nyserda+0000116350+elecMeterLoad-017_WM-021+AOLTW.FPMETER-017.WM-021,,28715
385,308654,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-017.WM-022,,kWh,kwh,16,0.0,Electric Consumption,178,14,bacdc708b59b983b8c782561e58a3b7c,nyserda+0000116350+elecMeterLoad-017_WM-022+AOLTW.FPMETER-017.WM-022,,28716
386,308655,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-019.BM-11A,,kWh,kwh,16,10.0,Electric Consumption,178,14,3569d41d6fc593546a1bdff85fba2145,nyserda+0000116350+elecMeterLoad-019_BM-11A+AOLTW.FPMETER-019.BM-11A,,28717
387,308656,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-019.BM-JZS,,kWh,kwh,16,0.0,Electric Consumption,178,14,4b8531c614b4ef3f9c7177403442bcde,nyserda+0000116350+elecMeterLoad-019_BM-JZS+AOLTW.FPMETER-019.BM-JZS,,28718
388,308657,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-019.WM-007,,kWh,kwh,16,980.0,Electric Consumption,178,14,a1db645d0f037b2527bcfe30a71529f9,nyserda+0000116350+elecMeterLoad-019_WM-007+AOLTW.FPMETER-019.WM-007,,28719
389,308658,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-020.SM-06A,,kWh,kwh,16,0.0,Electric Consumption,178,14,4f41c7f2813df2063f7eaeb0ecb07278,nyserda+0000116350+elecMeterLoad-020_SM-06A+AOLTW.FPMETER-020.SM-06A,,28720
390,308659,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-020.SM-06B,,kWh,kwh,16,0.0,Electric Consumption,178,14,5352f9025effdc869659c8a692081d09,nyserda+0000116350+elecMeterLoad-020_SM-06B+AOLTW.FPMETER-020.SM-06B,,28721
391,308660,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-020.SM-06B2,,kWh,kwh,16,0.0,Electric Consumption,178,14,720c73e6ba1863119e5cf9f76c39f80a,nyserda+0000116350+elecMeterLoad-020_SM-06B+AOLTW.FPMETER-020.SM-06B2,,28721
392,308661,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-022.BM-04S,,kWh,kwh,16,0.0,Electric Consumption,178,14,f82a34195806b375324cedcef8f3a8b1,nyserda+0000116350+elecMeterLoad-022_BM-04S+AOLTW.FPMETER-022.BM-04S,,28722
393,308662,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-022.BM-4SO,,kWh,kwh,16,0.0,Electric Consumption,178,14,10826d8742dcbe4ce68a4aa03f55889e,nyserda+0000116350+elecMeterLoad-022_BM-4SO+AOLTW.FPMETER-022.BM-4SO,,28723
394,308663,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-022.BM-4SR,,kWh,kwh,16,0.0,Electric Consumption,178,14,8c7dbd024e3c4d1a3ce1c662390d321a,nyserda+0000116350+elecMeterLoad-022_BM-4SR+AOLTW.FPMETER-022.BM-4SR,,28724
395,308664,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-022.WM-018,,kWh,kwh,16,50.0,Electric Consumption,178,14,5c47e14cf05072ab9dcea446c9787cd0,nyserda+0000116350+elecMeterLoad-022_WM-018+AOLTW.FPMETER-022.WM-018,,28725
396,308665,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-022.WM-023,,kWh,kwh,16,10840.0,Electric Consumption,178,14,772046f69b8718ae022e7f84a65886a6,nyserda+0000116350+elecMeterLoad-022_WM-023+AOLTW.FPMETER-022.WM-023,,28726
397,308666,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-024.BM-10N,,kWh,kwh,16,0.0,Electric Consumption,178,14,0e92fcddc67f071ccffa06207cb1882f,nyserda+0000116350+elecMeterLoad-024_BM-10N+AOLTW.FPMETER-024.BM-10N,,28727
398,308667,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-024.SM-10N,,kWh,kwh,16,0.0,Electric Consumption,178,14,9fc037366ffbc5a51683841c430eafb2,nyserda+0000116350+elecMeterLoad-024_SM-10N+AOLTW.FPMETER-024.SM-10N,,28728
399,308668,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-024.WM-011,,kWh,kwh,16,380.0,Electric Consumption,178,14,07f41b4dd3347499224234be287e628c,nyserda+0000116350+elecMeterLoad-024_WM-011+AOLTW.FPMETER-024.WM-011,,28729
400,308669,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-026.BM-003,,kWh,kwh,16,14210.0,Electric Consumption,178,14,5291b2b78df706dfeb367110aff32af0,nyserda+0000116350+elecMeterLoad-026_BM-003+AOLTW.FPMETER-026.BM-003,,28730
401,308670,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-026.BM-008,,kWh,kwh,16,13350.0,Electric Consumption,178,14,5c11babc08cdfdea5818499aea33f3e2,nyserda+0000116350+elecMeterLoad-026_BM-008+AOLTW.FPMETER-026.BM-008,,28731
402,308671,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-026.BM-0CH,,kWh,kwh,16,135900.0,Electric Consumption,178,14,8bfd026ab5d5d8a1494fcafb90440a3a,nyserda+0000116350+elecMeterLoad-026_BM-0CH+AOLTW.FPMETER-026.BM-0CH,,28732
403,308672,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-027.BM-001,,kWh,kwh,16,27460.0,Electric Consumption,178,14,762863872363367652e3ec3e4b8513e7,nyserda+0000116350+elecMeterLoad-027_BM-001+AOLTW.FPMETER-027.BM-001,,28733
404,308673,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-027.BM-002,,kWh,kwh,16,6450.0,Electric Consumption,178,14,8ba3e72fea6c29e29275727219e0db50,nyserda+0000116350+elecMeterLoad-027_BM-002+AOLTW.FPMETER-027.BM-002,,28734
405,308674,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-027.BM-004,,kWh,kwh,16,62370.0,Electric Consumption,178,14,74101a2448032d761754565b40643619,nyserda+0000116350+elecMeterLoad-027_BM-004+AOLTW.FPMETER-027.BM-004,,28735
406,308675,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-028.SM-012,,kWh,kwh,16,0.0,Electric Consumption,178,14,7bcf988e9178237abf19218a82a3307b,nyserda+0000116350+elecMeterLoad-028_SM-012+AOLTW.FPMETER-028.SM-012,,28736
407,308676,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-028.SM-013,,kWh,kwh,16,19600.0,Electric Consumption,178,14,da418001ad777c443b2a2ab58d165d23,nyserda+0000116350+elecMeterLoad-028_SM-013+AOLTW.FPMETER-028.SM-013,,28737
408,308677,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-028.SM-017,,kWh,kwh,16,0.0,Electric Consumption,178,14,fb0b49ec1a43eaab8bcbe468b1098d2e,nyserda+0000116350+elecMeterLoad-028_SM-017+AOLTW.FPMETER-028.SM-017,,28738
409,308678,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-028.SM-13A,,kWh,kwh,16,14800.0,Electric Consumption,178,14,4cdf4d448e4bb56cc6c603ee6d066ddd,nyserda+0000116350+elecMeterLoad-028_SM-13A+AOLTW.FPMETER-028.SM-13A,,28739
410,308679,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-028.WM-016,,kWh,kwh,16,10720.0,Electric Consumption,178,14,a66962ca64911b68951de699221e0349,nyserda+0000116350+elecMeterLoad-028_WM-016+AOLTW.FPMETER-028.WM-016,,28740
411,308680,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-032.SM-021,,kWh,kwh,16,5100.0,Electric Consumption,178,14,aca3f34ae58760b87f42a38129078649,nyserda+0000116350+elecMeterLoad-032_SM-021+AOLTW.FPMETER-032.SM-021,,28741
412,308681,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-032.WM-017,,kWh,kwh,16,5930.0,Electric Consumption,178,14,48e606209f85794be303b9bd430fd0c3,nyserda+0000116350+elecMeterLoad-032_WM-017+AOLTW.FPMETER-032.WM-017,,28742
413,308682,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-034.BM-12N,,kWh,kwh,16,0.0,Electric Consumption,178,14,709e4a7bdee4b0871c1db27e374c3740,nyserda+0000116350+elecMeterLoad-034_BM-12N+AOLTW.FPMETER-034.BM-12N,,28743
414,308683,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-035.BM-13N,,kWh,kwh,16,0.0,Electric Consumption,178,14,b1217fe1500f011badc31e1b6e68daa3,nyserda+0000116350+elecMeterLoad-035_BM-13N+AOLTW.FPMETER-035.BM-13N,,28744
415,308684,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-036.BM-14N,,kWh,kwh,16,0.0,Electric Consumption,178,14,a678fa0abf19ef72a939e6b02bd81239,nyserda+0000116350+elecMeterLoad-036_BM-14N+AOLTW.FPMETER-036.BM-14N,,28745
416,308685,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-036.BM-14N1,,kWh,kwh,16,922.0,Electric Consumption,178,14,a394ef2c9e173ab72ff2c2c6b8a0a981,nyserda+0000116350+elecMeterLoad-036_BM-14N+AOLTW.FPMETER-036.BM-14N1,,28745
417,308686,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-037.BM-15N,,kWh,kwh,16,0.0,Electric Consumption,178,14,c03e73bb2e91c154c2433a2e9356d5bf,nyserda+0000116350+elecMeterLoad-037_BM-15N+AOLTW.FPMETER-037.BM-15N,,28746
418,308687,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-038.BM-16N,,kWh,kwh,16,0.0,Electric Consumption,178,14,870ed2a7c7b344295f5ea83af28001d9,nyserda+0000116350+elecMeterLoad-038_BM-16N+AOLTW.FPMETER-038.BM-16N,,28747
419,308688,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-038.BM-16N1,,kWh,kwh,16,326.0,Electric Consumption,178,14,59b2692f0182efd5378cd4abd2a62a53,nyserda+0000116350+elecMeterLoad-038_BM-16N+AOLTW.FPMETER-038.BM-16N1,,28747
420,308689,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-041.BM-005,,kWh,kwh,16,2000.0,Electric Consumption,178,14,30e26462430af3fe64c91b1ea0ea08bb,nyserda+0000116350+elecMeterLoad-041_BM-005+AOLTW.FPMETER-041.BM-005,,28748
421,308690,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-041.BM-0051,,kWh,kwh,16,170.0,Electric Consumption,178,14,12658f4e1b76fab83b16ca21084702b9,nyserda+0000116350+elecMeterLoad-041_BM-005+AOLTW.FPMETER-041.BM-0051,,28748
422,308691,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-041.BM-0052,,kWh,kwh,16,0.0,Electric Consumption,178,14,0feb057f4cbc7d66206d1a2811da92ee,nyserda+0000116350+elecMeterLoad-041_BM-005+AOLTW.FPMETER-041.BM-0052,,28748
423,308692,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-041.BM-0053,,kWh,kwh,16,540.0,Electric Consumption,178,14,be713b7620c7dbe4236cc56651dec404,nyserda+0000116350+elecMeterLoad-041_BM-005+AOLTW.FPMETER-041.BM-0053,,28748
424,308693,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-041.BM-006,,kWh,kwh,16,7030.0,Electric Consumption,178,14,678e6dee3ed9993059e78dae9d345804,nyserda+0000116350+elecMeterLoad-041_BM-006+AOLTW.FPMETER-041.BM-006,,28749
